region,gender,relocated,wage,experience,education,age,other_work,health,marital_status,pension,power_ladder,wealth_ladder,NCAT1,NCAT2,NCAT3,NCAT4,NCAT5,NCAT6,total_hh_income,has_wage
141,2,1,0,39,10,81,2,3,5,1,5,3,0,0,1,0,0,1,70141.72,FALSE
141,1,1,50000,21,10,55,2,3,4,2,5,6,0,0,1,0,0,1,70141.72,TRUE
141,2,1,26000,14,10,34,2,1,2,2,6,4,1,2,1,1,0,1,116218.22,TRUE
141,2,1,0,40,6,62,2,2,2,1,7,4,1,2,1,1,0,1,116218.22,FALSE
141,1,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,1,2,1,1,0,1,116218.22,FALSE
141,1,1,40000,10,2,35,2,2,2,2,5,4,1,2,1,1,0,1,116218.22,TRUE
141,2,1,0,37,2,68,2,3,1,1,3,3,0,0,0,0,0,1,20711.5,FALSE
141,2,2,0,43,2,63,2,2,4,1,5,2,1,2,0,2,0,1,113013.85,FALSE
141,2,2,28000,12,6,31,2,2,4,2,5,3,1,2,0,2,0,1,113013.85,TRUE
141,2,2,0,NA,NA,0,NA,2,NA,NA,NA,NA,1,2,0,2,0,1,113013.85,FALSE
141,2,2,35000,23,6,40,2,2,4,2,7,4,1,2,0,2,0,1,113013.85,TRUE
141,2,1,40000,22,2,42,2,2,6,2,7,6,0,0,0,1,0,0,45000,TRUE
141,1,2,0,NA,2,27,2,2,1,2,8,5,0,0,1,0,0,1,68981,FALSE
141,2,1,30000,30,12,55,2,2,4,1,7,4,0,0,1,0,0,1,68981,TRUE
141,2,1,35000,6,2,31,2,2,3,2,7,6,0,0,1,1,0,0,70000,TRUE
141,1,2,35000,9,5,31,2,2,3,2,7,5,0,0,1,1,0,0,70000,TRUE
141,2,1,0,NA,1,24,2,2,2,2,6,3,1,0,2,2,1,1,135630.21,FALSE
141,1,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,0,2,2,1,1,135630.21,FALSE
141,2,2,0,5,6,37,2,2,2,2,5,4,1,0,2,2,1,1,135630.21,FALSE
141,2,1,0,38,10,62,2,2,2,1,5,4,1,0,2,2,1,1,135630.21,FALSE
141,1,2,40000,15,6,35,2,2,2,2,4,3,1,0,2,2,1,1,135630.21,TRUE
141,1,2,30000,9,5,29,2,2,2,2,5,3,1,0,2,2,1,1,135630.21,TRUE
141,1,2,0,41,10,66,2,3,2,1,5,3,1,0,2,2,1,1,135630.21,FALSE
141,1,2,28000,22,6,57,2,3,5,2,6,3,0,0,2,1,0,0,60000,TRUE
141,2,2,0,11,6,34,2,2,3,2,5,2,0,0,2,1,0,0,60000,FALSE
141,1,1,0,20,2,37,2,2,3,2,6,4,0,0,2,1,0,0,60000,FALSE
141,1,2,80000,20,6,48,2,2,4,2,3,3,0,1,1,0,0,0,80510,TRUE
141,2,2,0,0,6,19,2,3,3,2,5,4,0,1,1,2,0,1,114299.11,FALSE
141,2,2,70000,26,10,43,2,3,2,2,4,4,0,1,1,2,0,1,114299.11,TRUE
141,2,1,0,42,10,71,2,3,4,1,2,2,0,1,1,2,0,1,114299.11,FALSE
141,1,2,0,10,5,35,2,2,2,2,5,5,0,1,1,2,0,1,114299.11,FALSE
141,1,2,60000,14,10,35,2,2,2,2,2,3,1,0,1,1,0,1,86712.5,TRUE
141,2,2,10000,10,10,34,2,2,2,2,3,3,1,0,1,1,0,1,86712.5,TRUE
141,2,2,0,22,10,60,2,3,5,1,2,2,1,0,1,1,0,1,86712.5,FALSE
141,2,2,0,39,10,81,2,3,5,1,2,2,0,0,2,1,0,1,103848.31,FALSE
141,1,2,60000,13,10,51,2,2,2,2,2,2,0,0,2,1,0,1,103848.31,TRUE
141,2,2,0,3,10,51,2,3,2,2,2,2,0,0,2,1,0,1,103848.31,FALSE
141,1,2,0,NA,1,19,2,2,1,2,2,3,0,0,2,1,0,1,103848.31,FALSE
141,1,1,0,15,10,58,2,3,2,1,2,2,0,0,2,0,0,1,103600,FALSE
141,1,2,40000,2,12,25,2,2,1,2,3,3,0,0,2,0,0,1,103600,TRUE
141,2,1,45000,30,6,60,2,3,2,1,3,3,0,0,2,0,0,1,103600,TRUE
141,1,2,0,36,10,68,2,4,2,1,3,2,0,0,0,0,1,1,40340,FALSE
141,2,2,13000,33,10,64,2,3,2,1,2,2,0,0,0,0,1,1,40340,TRUE
141,2,1,20000,10,5,50,2,3,1,2,3,2,1,2,1,2,0,1,109500,TRUE
141,2,1,20000,15,5,32,2,3,2,2,4,3,1,2,1,2,0,1,109500,TRUE
141,1,1,30000,14,2,40,2,2,2,2,2,1,1,2,1,2,0,1,109500,TRUE
141,1,2,15000,1,2,17,2,2,1,2,4,3,1,2,1,2,0,1,109500,TRUE
141,2,1,12000,46,3,71,2,3,5,1,2,2,1,2,1,2,0,1,109500,TRUE
141,1,1,0,NA,NA,5,NA,2,NA,NA,NA,NA,1,2,1,2,0,1,109500,FALSE
141,2,1,0,29,6,67,2,3,2,1,2,3,0,0,0,0,1,1,64349.01,FALSE
141,1,1,32000,33,10,68,2,3,2,1,2,3,0,0,0,0,1,1,64349.01,TRUE
141,2,1,48000,41,6,62,2,3,5,1,2,2,0,0,0,0,0,1,65600,TRUE
141,2,2,0,4,12,30,2,3,2,2,5,4,1,0,1,1,0,0,74000,FALSE
141,2,2,0,NA,NA,5,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,74000,FALSE
141,1,2,110000,9,2,33,2,4,2,2,2,6,1,0,1,1,0,0,74000,TRUE
141,2,1,0,15,5,51,2,2,2,2,8,8,0,0,1,1,0,0,10000,FALSE
141,1,2,0,20,5,56,1,3,2,2,7,4,0,0,1,1,0,0,10000,FALSE
141,2,1,24000,99999996,11,42,1,3,2,2,7,6,0,2,1,1,0,0,97932.48,TRUE
141,1,2,46000,21,10,42,1,3,2,2,6,5,0,2,1,1,0,0,97932.48,TRUE
141,2,2,0,99999996,1,31,2,3,2,2,3,4,0,0,1,1,0,1,83827.7,FALSE
141,1,2,52000,99999997,10,39,2,3,2,2,6,5,0,0,1,1,0,1,83827.7,TRUE
141,2,2,0,30,10,63,2,3,5,1,3,2,0,0,1,1,0,1,83827.7,FALSE
141,2,2,0,NA,NA,0,NA,1,NA,NA,NA,NA,1,1,1,1,0,0,74000,FALSE
141,1,1,45000,10,5,40,2,2,2,2,7,6,1,1,1,1,0,0,74000,TRUE
141,2,1,20000,19,15,39,2,2,2,2,7,6,1,1,1,1,0,0,74000,TRUE
141,1,2,0,21,10,45,2,2,2,2,4,4,0,1,1,2,0,1,26328.32,FALSE
141,2,1,0,41,6,80,2,3,4,1,5,5,0,1,1,2,0,1,26328.32,FALSE
141,2,2,0,20,6,51,2,2,2,2,99999999,4,0,1,1,2,0,1,26328.32,FALSE
141,2,2,0,NA,2,19,2,3,1,2,5,5,0,1,1,2,0,1,26328.32,FALSE
141,1,1,0,55,1,79,2,3,2,1,6,6,0,0,0,0,1,1,45334.67,FALSE
141,2,2,0,37,6,74,2,4,2,1,5,5,0,0,0,0,1,1,45334.67,FALSE
141,2,2,30000,11,10,34,2,4,2,2,2,4,0,1,1,1,1,1,211700,TRUE
141,1,2,85000,19,2,36,2,3,2,2,2,3,0,1,1,1,1,1,211700,TRUE
141,1,2,58000,99999997,10,63,2,4,2,1,2,3,0,1,1,1,1,1,211700,TRUE
141,2,1,0,99999997,10,64,2,4,2,1,2,3,0,1,1,1,1,1,211700,FALSE
141,2,2,0,37,6,73,2,3,2,1,2,2,0,0,0,0,1,1,30981.83,FALSE
141,1,2,0,42,6,71,2,3,2,1,2,2,0,0,0,0,1,1,30981.83,FALSE
141,2,1,0,8,2,33,2,3,2,2,4,6,1,0,1,1,0,0,48100,FALSE
141,1,1,18000,9,2,42,2,3,2,2,1,5,1,0,1,1,0,0,48100,TRUE
141,1,2,0,NA,NA,5,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,48100,FALSE
141,2,1,0,1,10,36,2,3,2,2,2,3,1,0,1,1,0,0,90500,FALSE
141,1,2,80000,99999997,10,42,2,2,2,2,5,4,1,0,1,1,0,0,90500,TRUE
141,2,2,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,90500,FALSE
141,1,1,27000,42,2,64,2,2,2,1,2,2,0,0,0,0,1,1,76733.83,TRUE
141,2,1,26000,42,5,59,2,4,2,1,5,2,0,0,0,0,1,1,76733.83,TRUE
141,1,2,27000,2,2,19,2,1,1,2,3,6,0,0,2,1,0,1,189257,TRUE
141,2,1,33500,55,10,76,2,3,5,1,5,5,0,0,2,1,0,1,189257,TRUE
141,1,2,23000,24,10,46,2,2,2,1,99999997,5,0,0,2,1,0,1,189257,TRUE
141,2,2,60000,23,10,46,2,3,2,2,7,6,0,0,2,1,0,1,189257,TRUE
141,2,2,15000,1,6,22,2,4,1,2,1,2,0,0,0,1,0,1,36600,TRUE
141,2,1,10000,40,5,65,2,3,4,1,4,3,0,0,0,1,0,1,36600,TRUE
141,2,2,0,36,10,54,2,3,4,2,5,5,0,0,0,1,0,0,93000,FALSE
141,2,2,0,31,10,83,2,3,2,1,2,2,0,0,0,0,1,1,63552,FALSE
141,1,1,0,40,10,89,2,4,2,1,2,2,0,0,0,0,1,1,63552,FALSE
141,2,1,0,99999997,11,43,2,3,1,2,2,3,0,2,0,1,0,0,65000,FALSE
141,2,2,0,45,6,80,2,3,4,1,4,5,0,0,0,0,0,1,37000,FALSE
141,2,2,0,20,10,45,1,3,1,2,4,4,0,1,0,1,0,0,46000,FALSE
141,2,2,0,NA,NA,0,NA,1,NA,NA,NA,NA,2,2,1,1,0,0,72108.32,FALSE
141,2,1,0,8,10,39,2,2,2,2,3,4,2,2,1,1,0,0,72108.32,FALSE
141,1,2,55000,21,6,42,2,2,2,2,5,5,2,2,1,1,0,0,72108.32,TRUE
141,1,2,0,NA,NA,3,NA,1,NA,NA,NA,NA,2,2,1,1,0,0,72108.32,FALSE
141,2,1,27000,40,6,58,2,2,2,1,8,4,0,0,1,0,0,1,88739,TRUE
141,1,1,44000,35,2,57,2,3,2,2,7,5,0,0,1,0,0,1,88739,TRUE
141,1,2,28000,14,5,33,2,2,3,2,7,4,0,0,1,1,0,0,58000,TRUE
141,2,2,30000,9,2,31,2,2,3,2,8,4,0,0,1,1,0,0,58000,TRUE
141,2,2,0,NA,NA,0,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,87124.54,FALSE
141,1,2,44000,9,1,31,2,2,2,2,7,3,1,0,1,1,0,0,87124.54,TRUE
141,2,2,18000,9,11,28,2,2,2,2,8,4,1,0,1,1,0,0,87124.54,TRUE
141,2,2,0,40,16,87,2,3,2,1,8,6,0,0,0,0,1,1,54632,FALSE
141,1,1,0,60,16,87,2,3,2,1,8,6,0,0,0,0,1,1,54632,FALSE
141,2,1,0,37,6,80,2,3,5,1,5,2,0,0,0,0,0,1,20435.78,FALSE
141,2,1,30000,33,4,50,2,2,4,2,7,4,0,0,0,1,0,0,30000,TRUE
141,1,2,40000,19,10,38,2,2,3,2,7,5,0,0,1,1,0,0,78000,TRUE
141,2,2,38000,13,10,37,2,2,3,2,7,5,0,0,1,1,0,0,78000,TRUE
141,2,1,15000,8,2,32,2,2,2,2,7,5,2,0,1,1,0,1,80626.76,TRUE
141,1,2,40000,6,5,30,2,2,2,2,6,5,2,0,1,1,0,1,80626.76,TRUE
141,1,2,0,NA,NA,1,NA,2,NA,NA,NA,NA,2,0,1,1,0,1,80626.76,FALSE
141,1,2,0,NA,NA,6,NA,2,NA,NA,NA,NA,2,0,1,1,0,1,80626.76,FALSE
141,2,1,0,36,6,58,2,3,5,1,7,5,2,0,1,1,0,1,80626.76,FALSE
141,2,2,40000,18,10,42,2,2,5,2,5,5,0,1,0,1,1,1,97000,TRUE
141,1,1,0,47,6,68,2,2,2,1,6,4,0,1,0,1,1,1,97000,FALSE
141,2,1,0,35,6,69,2,2,2,1,7,3,0,1,0,1,1,1,97000,FALSE
141,1,2,0,NA,10,24,2,2,1,2,6,3,0,0,1,0,0,1,42330,FALSE
141,2,1,17000,43,6,60,2,2,4,1,6,4,0,0,1,0,0,1,42330,TRUE
141,2,1,25000,14,10,35,2,2,2,2,8,4,0,0,1,1,0,0,60000,TRUE
141,1,1,35000,15,2,36,2,2,2,2,6,5,0,0,1,1,0,0,60000,TRUE
141,2,2,0,20,2,59,2,2,4,1,7,2,0,0,0,0,0,1,7300,FALSE
141,2,1,0,31,10,70,2,3,5,1,6,3,0,0,0,0,0,1,25780.94,FALSE
141,1,2,28000,24,4,42,2,2,4,2,7,3,0,0,1,0,0,0,28000,TRUE
141,2,2,22000,10,10,33,2,2,4,2,8,4,0,0,0,2,0,0,57000,TRUE
141,2,1,35000,32,10,54,2,2,4,2,8,5,0,0,0,2,0,0,57000,TRUE
141,2,2,38000,34,10,56,2,2,2,1,8,6,0,0,0,0,0,1,50700,TRUE
141,1,1,40000,0,6,21,2,2,3,2,7,5,0,0,1,1,0,0,67000,TRUE
141,2,2,27000,0,6,20,2,2,3,2,6,5,0,0,1,1,0,0,67000,TRUE
141,1,1,0,42,5,60,1,2,3,1,8,6,0,1,1,1,0,1,99241,FALSE
141,2,1,0,41,5,66,2,3,3,1,7,5,0,1,1,1,0,1,99241,FALSE
141,2,1,15000,21,5,48,2,3,5,2,8,4,0,1,1,1,0,1,99241,TRUE
141,2,1,0,46,4,64,2,2,5,1,6,3,0,0,1,0,0,1,56111,FALSE
141,1,2,35000,9,6,31,2,2,1,2,7,4,0,0,1,0,0,1,56111,TRUE
141,2,1,0,34,10,75,2,4,5,1,2,4,0,0,0,0,0,1,20600,FALSE
141,1,2,0,14,11,40,2,2,3,2,5,5,0,1,1,1,0,0,78000,FALSE
141,2,1,33000,18,11,39,2,2,3,2,6,4,0,1,1,1,0,0,78000,TRUE
141,1,1,22000,36,10,56,2,2,4,2,8,4,0,0,2,0,0,0,43000,TRUE
141,1,1,0,3,5,26,2,2,1,2,7,3,0,0,2,0,0,0,43000,FALSE
141,1,2,0,NA,NA,3,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,53000,FALSE
141,2,1,45000,13,12,37,2,2,2,2,7,4,1,0,1,1,0,0,53000,TRUE
141,1,2,8000,17,6,43,2,2,2,2,5,2,1,0,1,1,0,0,53000,TRUE
141,2,2,24000,33,6,54,2,2,2,2,6,4,0,1,1,1,0,1,84378.07,TRUE
141,1,1,0,34,10,56,2,2,2,2,6,4,0,1,1,1,0,1,84378.07,FALSE
141,2,1,0,45,4,74,2,3,4,1,6,4,0,1,1,1,0,1,84378.07,FALSE
141,1,2,27000,3,6,25,2,2,1,2,6,4,0,0,1,0,0,0,34478.8,TRUE
141,2,2,21000,22,5,45,2,2,4,2,7,4,0,0,0,2,0,0,51000,TRUE
141,2,2,30000,4,2,24,2,2,1,2,6,3,0,0,0,2,0,0,51000,TRUE
141,1,1,35000,40,6,57,2,2,4,2,7,5,0,0,1,0,0,0,35000,TRUE
141,1,1,0,40,6,69,2,3,5,1,5,2,0,0,0,0,1,0,19444.91,FALSE
141,2,1,0,39,1,89,2,3,5,1,8,5,0,0,0,0,0,1,26900,FALSE
141,1,2,35000,5,2,29,2,2,3,2,5,5,0,0,1,1,1,0,69300,TRUE
141,2,1,0,99999996,1,21,2,2,3,2,4,6,0,0,1,1,1,0,69300,FALSE
141,1,2,26000,24,10,63,2,3,4,1,2,4,0,0,1,1,1,0,69300,TRUE
141,2,1,0,99999996,1,24,1,2,4,2,3,5,0,0,0,1,0,0,20000,FALSE
141,2,1,0,32,10,71,2,3,5,1,6,6,0,0,0,0,0,1,18000,FALSE
141,2,2,0,7,6,34,2,4,3,2,3,2,1,1,1,1,0,0,46228.33,FALSE
141,1,2,30000,20,6,42,1,2,3,2,3,3,1,1,1,1,0,0,46228.33,TRUE
141,2,2,0,NA,NA,2,NA,3,NA,NA,NA,NA,1,1,1,1,0,0,46228.33,FALSE
141,1,1,75000,8,16,33,1,2,2,2,6,5,1,0,2,2,0,1,85020,TRUE
141,2,1,0,37,10,65,2,2,5,1,5,5,1,0,2,2,0,1,85020,FALSE
141,1,2,0,NA,6,23,2,2,1,2,5,5,1,0,2,2,0,1,85020,FALSE
141,2,2,0,5,10,27,2,2,1,2,5,5,1,0,2,2,0,1,85020,FALSE
141,1,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,1,0,2,2,0,1,85020,FALSE
141,2,2,0,NA,10,30,2,2,2,2,6,5,1,0,2,2,0,1,85020,FALSE
141,1,1,0,47,16,64,1,3,2,1,3,3,0,0,1,0,1,1,134257.24,FALSE
141,1,2,0,12,12,26,2,3,1,2,3,4,0,0,1,0,1,1,134257.24,FALSE
141,2,2,45000,42,10,57,2,3,2,1,3,3,0,0,1,0,1,1,134257.24,TRUE
141,2,2,24000,10,2,35,2,3,1,2,4,6,0,1,0,1,0,0,24000,TRUE
141,2,2,0,99999997,2,74,2,5,5,1,3,2,0,1,0,1,0,1,36972.35,FALSE
141,2,2,25000,20,6,40,1,2,2,2,6,6,0,1,0,1,0,1,36972.35,TRUE
141,1,2,40000,7,11,30,2,3,1,2,6,7,0,0,1,0,0,0,42000,TRUE
141,1,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,2,2,1,1,0,0,0,FALSE
141,2,2,0,14,4,37,2,3,2,2,6,6,2,2,1,1,0,0,0,FALSE
141,1,1,30000,18,5,38,2,3,2,2,5,6,2,2,1,1,0,0,0,TRUE
141,1,2,0,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,1,1,0,0,0,FALSE
141,2,2,30000,21,10,46,2,3,4,2,5,5,0,0,0,1,0,0,30000,TRUE
141,2,1,35000,7,2,24,2,2,1,2,5,7,0,0,0,1,0,0,37000,TRUE
141,2,1,0,1,2,20,2,3,1,2,5,7,0,0,0,1,0,0,25000,FALSE
141,1,1,25000,26,4,48,2,2,2,2,6,6,0,0,1,1,0,0,56000,TRUE
141,2,2,30000,24,6,49,2,3,2,2,5,7,0,0,1,1,0,0,56000,TRUE
141,1,2,22000,38,10,56,2,3,4,2,6,3,0,0,1,0,0,0,22000,TRUE
141,2,2,30000,24,2,45,2,4,4,2,5,4,0,0,0,2,0,0,57000,TRUE
141,2,1,27000,25,6,45,2,3,5,2,5,5,0,0,0,2,0,0,57000,TRUE
141,1,1,25000,10,6,29,2,2,3,2,4,6,0,0,2,1,0,0,55000,TRUE
141,2,2,30000,8,11,29,2,3,3,2,6,5,0,0,2,1,0,0,55000,TRUE
141,1,2,0,2,2,20,2,2,1,2,5,5,0,0,2,1,0,0,55000,FALSE
141,2,2,35000,25,6,49,2,2,4,2,6,7,0,1,0,1,0,0,42000,TRUE
141,1,2,0,NA,NA,4,NA,3,NA,NA,NA,NA,1,1,1,1,0,0,72000,FALSE
141,2,99999999,0,13,10,36,2,2,2,2,5,7,1,1,1,1,0,0,72000,FALSE
141,1,2,32000,16,17,39,2,3,2,2,6,5,1,1,1,1,0,0,72000,TRUE
141,2,2,30000,28,2,47,2,2,4,2,7,6,0,0,0,1,0,0,38000,TRUE
141,2,2,0,40,6,73,2,3,5,1,3,3,0,0,0,0,0,1,15100,FALSE
141,1,2,0,39,5,65,2,3,2,1,5,4,0,0,0,0,1,1,36359.71,FALSE
141,2,2,0,33,10,66,2,3,2,1,1,3,0,0,0,0,1,1,36359.71,FALSE
141,1,2,0,18,10,44,2,3,6,2,2,2,0,0,1,0,0,1,32894.8,FALSE
141,2,2,0,57,10,81,2,4,5,1,3,2,0,0,1,0,0,1,32894.8,FALSE
141,1,2,18000,14,1,45,2,4,1,1,2,2,0,1,1,0,0,1,40800,TRUE
141,2,2,0,38,4,70,2,4,5,1,5,3,0,1,1,0,0,1,40800,FALSE
141,2,2,27000,43,6,63,2,2,5,1,6,6,0,0,0,0,0,1,44500,TRUE
141,1,1,35000,4,4,38,2,3,3,2,2,6,0,0,1,1,0,0,72000,TRUE
141,2,1,35000,8,10,39,2,3,3,2,5,5,0,0,1,1,0,0,72000,TRUE
141,2,1,34000,5,2,31,2,3,1,2,2,5,0,0,1,1,0,0,70000,TRUE
141,1,1,0,99999996,2,34,2,3,1,2,3,4,0,0,1,1,0,0,70000,FALSE
141,2,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,39000,FALSE
141,2,2,0,3,1,36,2,2,3,2,2,4,1,0,1,1,0,0,39000,FALSE
141,1,2,35000,17,2,38,2,3,3,2,3,5,1,0,1,1,0,0,39000,TRUE
141,2,2,0,32,2,80,2,5,5,1,3,6,0,0,0,0,0,1,26051.99,FALSE
141,2,2,0,40,2,81,2,4,5,1,3,3,0,0,0,0,0,1,24000,FALSE
141,2,1,0,36,6,57,2,2,5,1,6,3,0,0,0,0,0,2,40600,FALSE
141,2,1,0,50,10,76,2,3,5,1,7,4,0,0,0,0,0,2,40600,FALSE
141,1,1,10000,25,10,56,2,3,3,1,1,2,0,0,2,0,0,1,80000,TRUE
141,1,2,27000,6,1,31,2,3,1,2,2,5,0,0,2,0,0,1,80000,TRUE
141,2,1,20000,32,3,58,2,3,3,1,4,3,0,0,2,0,0,1,80000,TRUE
141,2,1,20000,50,4,69,2,3,2,1,6,4,0,0,0,0,1,1,63750.34,TRUE
141,1,1,0,45,5,65,2,3,2,1,4,2,0,0,0,0,1,1,63750.34,FALSE
141,1,1,0,19,10,67,2,2,2,1,4,5,0,0,0,1,1,1,108867.17,FALSE
141,2,2,35000,28,10,65,2,3,2,1,4,5,0,0,0,1,1,1,108867.17,TRUE
141,2,2,50000,3,6,22,2,3,1,2,5,5,0,0,0,1,1,1,108867.17,TRUE
141,2,2,80000,33,10,56,2,3,5,1,5,7,0,0,0,0,0,1,553170.13,TRUE
141,2,1,0,42,6,62,2,3,2,1,4,4,0,0,0,0,1,1,27600,FALSE
141,1,1,0,43,5,64,2,3,2,1,5,5,0,0,0,0,1,1,27600,FALSE
141,2,2,30000,13,12,33,2,3,2,2,8,7,1,0,1,1,0,0,70000,TRUE
141,1,2,40000,13,4,31,2,3,2,2,9,8,1,0,1,1,0,0,70000,TRUE
141,2,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,70000,FALSE
141,2,1,18000,6,5,39,2,3,3,2,2,4,0,1,1,1,0,0,72000,TRUE
141,1,2,50000,7,2,41,2,2,3,2,5,5,0,1,1,1,0,0,72000,TRUE
141,2,2,0,43,6,68,2,3,5,1,5,5,0,0,0,0,0,1,35030.77,FALSE
141,1,1,35000,32,1,64,2,3,4,1,2,5,0,0,0,0,1,0,42500,TRUE
141,1,1,0,9,5,67,2,2,4,1,3,2,0,0,0,0,1,0,13800,FALSE
141,2,1,0,35,2,70,2,2,4,1,4,1,0,0,0,0,0,1,17643.91,FALSE
141,2,1,35000,40,4,59,2,2,4,1,7,6,0,0,0,0,0,1,54711,TRUE
141,2,1,0,39,6,71,2,3,6,1,3,5,0,0,0,0,0,1,23438.14,FALSE
141,2,1,35000,22,10,45,2,3,4,2,5,2,0,0,0,2,0,0,36000,TRUE
141,2,1,0,NA,2,19,2,2,1,2,6,4,0,0,0,2,0,0,36000,FALSE
141,2,1,25000,5,2,30,2,2,2,2,7,4,0,0,1,1,0,0,60000,TRUE
141,1,1,25000,8,5,34,1,2,2,2,7,3,0,0,1,1,0,0,60000,TRUE
141,1,2,0,NA,NA,4,NA,99999999,NA,NA,NA,NA,1,0,1,1,0,0,60000,FALSE
141,2,1,45000,8,10,30,2,3,2,2,1,3,1,0,1,1,0,0,60000,TRUE
141,1,1,28000,10,11,30,2,4,2,2,1,2,1,0,1,1,0,0,60000,TRUE
141,2,1,0,99999997,10,39,2,2,2,2,4,4,1,1,1,1,0,0,55100,FALSE
141,2,2,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,55100,FALSE
141,1,1,45000,22,5,41,2,2,2,2,6,6,1,1,1,1,0,0,55100,TRUE
141,2,2,30000,29,6,52,2,2,4,2,6,4,0,0,1,1,0,0,64000,TRUE
141,1,2,34000,10,6,34,2,2,1,2,6,4,0,0,1,1,0,0,64000,TRUE
142,2,1,23000,23,10,47,2,2,5,2,3,3,0,0,0,1,0,0,29000,TRUE
142,2,2,0,30,6,59,2,3,4,1,3,2,0,0,0,1,0,2,42000,FALSE
142,2,2,0,65,1,84,2,3,4,1,3,2,0,0,0,1,0,2,42000,FALSE
142,2,1,0,11,6,29,2,3,1,2,4,4,0,0,0,1,0,2,42000,FALSE
142,2,1,30000,15,5,48,2,3,3,2,3,2,0,0,1,1,0,1,49731.36,TRUE
142,1,1,15000,10,4,54,2,3,3,2,3,2,0,0,1,1,0,1,49731.36,TRUE
142,2,1,0,52,1,73,2,3,5,1,3,3,0,0,1,1,0,1,49731.36,FALSE
142,1,1,0,4,5,42,2,3,4,2,3,2,0,0,2,0,1,1,67566.25,FALSE
142,1,1,0,14,1,66,2,2,3,1,3,2,0,0,2,0,1,1,67566.25,FALSE
142,2,1,25000,40,10,62,2,2,3,1,3,2,0,0,2,0,1,1,67566.25,TRUE
142,1,2,20000,99999996,1,39,2,2,1,2,3,3,0,0,2,0,1,1,67566.25,TRUE
142,1,1,0,10,2,37,2,2,1,2,4,3,0,0,1,0,1,1,133300,FALSE
142,1,2,0,44,2,64,2,2,3,1,3,2,0,0,1,0,1,1,133300,FALSE
142,2,2,0,41,6,62,2,3,3,1,3,2,0,0,1,0,1,1,133300,FALSE
142,2,1,0,38,4,61,2,3,4,1,3,3,0,0,0,0,0,1,19541.09,FALSE
142,2,1,0,37,4,63,2,3,4,1,2,2,0,0,0,0,0,1,28287.16,FALSE
142,2,2,0,31,6,67,2,4,4,1,3,1,0,0,0,0,0,1,14000,FALSE
142,2,1,0,3,11,26,2,3,2,2,5,5,1,0,1,1,0,0,75000,FALSE
142,2,2,0,NA,NA,0,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,75000,FALSE
142,1,1,80000,3,5,33,2,2,2,2,5,7,1,0,1,1,0,0,75000,TRUE
142,1,2,0,NA,1,19,1,2,1,2,6,5,0,0,1,0,0,1,33950,FALSE
142,2,1,13000,52,6,71,2,3,5,1,4,4,0,0,1,0,0,1,33950,TRUE
142,2,1,0,29,6,64,2,4,2,1,1,1,0,0,1,1,1,1,94000,FALSE
142,2,2,24000,6,2,40,2,4,4,2,1,3,0,0,1,1,1,1,94000,TRUE
142,1,2,35000,2,6,22,2,3,1,2,6,6,0,0,1,1,1,1,94000,TRUE
142,1,1,0,40,4,65,2,3,2,1,1,1,0,0,1,1,1,1,94000,FALSE
142,1,1,0,41,5,65,2,4,2,1,4,4,0,0,0,0,1,1,91589.75,FALSE
142,2,1,50000,46,6,65,2,3,2,1,3,3,0,0,0,0,1,1,91589.75,TRUE
142,1,2,0,40,6,60,2,4,2,1,2,2,0,0,0,0,1,1,41578.21,FALSE
142,2,1,0,37,5,59,2,4,2,1,2,2,0,0,0,0,1,1,41578.21,FALSE
142,1,2,34000,23,5,38,2,3,2,2,3,3,1,2,1,1,0,0,89400,TRUE
142,2,2,52000,19,10,36,2,3,2,2,4,4,1,2,1,1,0,0,89400,TRUE
142,2,2,0,NA,NA,2,NA,3,NA,NA,NA,NA,1,2,1,1,0,0,89400,FALSE
142,1,1,0,12,11,36,2,3,3,2,1,1,0,2,1,1,0,0,81000,FALSE
142,2,2,0,99999996,1,17,2,3,1,2,5,5,0,2,1,1,0,0,81000,FALSE
142,2,2,0,19,2,40,2,3,3,2,5,2,0,2,1,1,0,0,81000,FALSE
142,2,1,0,25,1,81,2,5,2,1,2,2,0,0,0,0,1,1,43700,FALSE
142,1,1,0,44,4,82,2,3,2,1,2,2,0,0,0,0,1,1,43700,FALSE
142,2,1,0,52,4,75,2,5,2,1,1,1,0,0,0,0,1,1,40600,FALSE
142,1,1,0,51,3,73,2,3,2,1,1,1,0,0,0,0,1,1,40600,FALSE
